								
"CWST"	6.25	"3/2/2012"	"4:00pm"	-0.1	6.38	6.48	6.19	145845
"CWTR"	0.9899	"3/2/2012"	"4:00pm"	0	1	1.02	0.9899	475554
"CXDC"	4.84	"3/2/2012"	"4:00pm"	-0.1	4.9	5.0081	4.75	134652
"CXPO"	3.2	"3/2/2012"	"4:00pm"	0	3.16	3.22	3.11	209383
"CY"	17.43	"3/2/2012"	"4:00pm"	-0.37	17.77	17.98	17.16	2633695
"CYAN"	7.85	"3/2/2012"	"3:59pm"	-0.28	8.14	8.18	7.63	35939
"CYBE"	9.33	"3/2/2012"	"3:52pm"	0.04	9.25	9.33	9.2401	1200
"CYBI"	2.25	"3/2/2012"	"3:59pm"	-0.14	2.4	2.4	2.25	36047
"CYBX"	37.06	"3/2/2012"	"4:00pm"	-0.34	37.01	37.41	36.92	291152
"CYCC"	0.75	"3/2/2012"	"3:59pm"	0.03	0.7012	0.7699	0.6993	253592
"CYDE"	0.059	"3/2/2012"	"4:00pm"	-0.031	0.0953	0.135	0.05	8174808
"CYMI"	46	"3/2/2012"	"4:00pm"	-0.56	46.21	46.71	45.05	326459
"CYNO"	16.68	"3/2/2012"	"4:00pm"	-0.67	17.38	17.56	16.6	70737
"CYOU"	27.44	"3/2/2012"	"4:00pm"	0.33	26.41	27.58	26.41	179749
"CYTK"	1.05	"3/2/2012"	"4:00pm"	0	1.05	1.08	1.03	122865
"CYTR"	0.3413	"3/2/2012"	"3:59pm"	-0.0087	0.35	0.3577	0.34	929113
"CYTX"	2.93	"3/2/2012"	"4:00pm"	-0.24	3.19	3.2	2.91	510173
"CZFC"	7.2	"3/1/2012"	"10:40am"	0	"N/A"	"N/A"	"N/A"	0
"CZNC"	18.91	"3/2/2012"	"4:00pm"	-1.31	20.32	20.32	18.7	27525
"CZR"	11	"3/2/2012"	"4:00pm"	-0.22	11.15	11.33	10.95	197465
"CZWI"	5.7499	"3/2/2012"	"3:02pm"	-0.0501	5.8	5.81	5.7	23676
"DAEG"	1.81	"3/2/2012"	"3:59pm"	0.02	1.81	1.82	1.81	200
"DAIO"	3.9301	"3/2/2012"	"3:51pm"	0.0301	3.92	3.98	3.92	3582
"DAKT"	8.69	"3/2/2012"	"4:00pm"	-0.29	9.01	9.07	8.65	134264
"DARA"	1.73	"3/2/2012"	"3:59pm"	-0.02	1.75	1.75	1.71	17951
"DATE"	7.16	"3/2/2012"	"4:00pm"	0.1	7.11	7.33	7.02	164357
"DAVE"	10.9	"3/2/2012"	"3:59pm"	0	10.93	10.95	10.88	26514
"DBLE"	6.65	"3/2/2012"	"3:59pm"	-0.06	6.73	6.98	6.61	97178
"DCIX"	6.6	"3/2/2012"	"4:00pm"	-0.06	6.69	6.72	6.6	146764
"DCOM"	13.57	"3/2/2012"	"4:00pm"	-0.27	13.9	13.93	13.42	120638
"DCTH"	4.21	"3/2/2012"	"4:00pm"	-0.24	4.43	4.49	4.21	255783
"DDIC"	10.85	"3/2/2012"	"4:00pm"	-0.08	10.96	11.1	10.84	82751
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"DECK"	79.69	"3/2/2012"	"4:00pm"	1.08	78.55	80.88	78.51	1953627
"DEER"	4.25	"3/2/2012"	"4:00pm"	0.02	4.23	4.45	4.125	160699
"DELL"	17.36	"3/2/2012"	"4:00pm"	-0.02	17.31	17.49	17.24	13006153
"DENN"	4.14	"3/2/2012"	"4:00pm"	-0.01	4.16	4.2	4.1	1016788
"DEPO"	6.16	"3/2/2012"	"4:00pm"	-0.03	6.21	6.33	6.16	269890
"DEST"	18.01	"3/2/2012"	"4:00pm"	0.06	18.28	18.31	17.83	55772
"DFR"	4.59	"3/2/2012"	"4:00pm"	-0.24	4.82	5.03	4.59	21240
"DFZ"	13.15	"3/2/2012"	"4:00pm"	-0.75	13.8	13.96	13.1	63414
"DGAS"	37.58	"3/2/2012"	"1:53pm"	-0.6099	"N/A"	38	37.5301	1396
"DGICA"	12.82	"3/2/2012"	"4:00pm"	-0.73	13.33	13.5	12.79	26588
"DGICB"	15.19	"2/29/2012"	"3:31pm"	0	"N/A"	"N/A"	"N/A"	0
"DGII"	10.42	"3/2/2012"	"4:00pm"	-0.49	10.93	11	10.26	122675
"DGIT"	10.18	"3/2/2012"	"4:00pm"	0.08	10.09	10.5393	10.0701	468074
"DGLY"	0.61	"3/2/2012"	"3:50pm"	-0.027	0.56	0.64	0.5502	18007
"DHIL"	73.38	"3/2/2012"	"4:00pm"	-1.28	75.05	75.05	72.86	6818
"DHRM"	2.7	"3/2/2012"	"3:23pm"	0.09	2.81	2.82	2.67	2400
"DIAL"	2.44	"3/2/2012"	"4:00pm"	-0.05	2.32	2.53	2.32	5295
"DIOD"	23.54	"3/2/2012"	"4:00pm"	-0.91	24.38	24.6073	23.5205	466362
"DISCA"	47.36	"3/2/2012"	"4:00pm"	0.84	46.57	47.67	46.41	2317579
"DISCB"	48.07	"3/2/2012"	"11:52am"	-1.16	48.07	50.31	48.06	3383
"DISCK"	44.3	"3/2/2012"	"4:00pm"	0.9	43.29	44.49	43.29	537522
"DISH"	29.27	"3/2/2012"	"4:00pm"	0.48	29.02	29.47	28.55	4451697
"DITC"	0.9399	"3/2/2012"	"3:09pm"	0.0299	0.93	0.9399	0.9001	3500
"DJCO"	76.2	"3/2/2012"	"4:00pm"	1.36	74.8	76.31	74.8	911
"DLGC"	0.7301	"3/2/2012"	"4:00pm"	-0.1099	0.82	0.8367	0.7	106665
"DLIA"	1.1	"3/2/2012"	"4:00pm"	0	1.11	1.15	1.06	23268
"DLLR"	17.64	"3/2/2012"	"4:00pm"	-0.36	18	18.05	17.46	195663
"DLTR"	90.62	"3/2/2012"	"4:00pm"	-0.14	90.65	90.91	90.03	759220
"DMED"	0.6	"3/2/2012"	"12:39pm"	0	0.6095	0.6095	0.6	3650
"DMLP"	26.04	"3/2/2012"	"4:00pm"	-0.04	25.93	26.6	25.52	191731
"DMND"	24.79	"3/2/2012"	"4:00pm"	0.29	24.5	24.93	24.25	908169
"DMRC"	25.88	"3/2/2012"	"4:00pm"	-1.15	27.15	27.49	25.55	28138
"DNBF"	13.84	"3/2/2012"	"12:48pm"	0.24	13.84	13.84	13.84	200
"DNDN"	11.14	"3/2/2012"	"4:00pm"	-0.28	11.51	11.52	11.055	5131749
"DNKN"	29.02	"3/2/2012"	"4:00pm"	-0.16	29.08	29.472	28.98	280870
"DORM"	43.57	"3/2/2012"	"4:00pm"	-2.51	45.65	46.4299	42.65	51296
"DOVR"	4.76	"3/2/2012"	"3:55pm"	0.01	4.73	4.78	4.7	1400
"DRAD"	2.04	"3/2/2012"	"3:59pm"	0.11	1.93	2.06	1.88	73812
"DRAM"	0.757	"3/2/2012"	"3:31pm"	0.0037	0.73	0.78	0.73	8400
"DRCO"	9.39	"3/2/2012"	"4:00pm"	-0.16	9.53	9.565	9.36	47145
"DRIV"	17.24	"3/2/2012"	"4:00pm"	-0.37	17.63	17.73	17.06	511877
"DRRX"	0.7899	"3/2/2012"	"4:00pm"	0.0699	0.74	0.8	0.7305	644008
"DRWI"	4.39	"3/2/2012"	"4:00pm"	0.04	4.37	4.54	4.35	154020
"DRYS"	3.525	"3/2/2012"	"4:00pm"	0.015	3.51	3.58	3.47	4507498
"DSCI"	8.86	"3/2/2012"	"3:55pm"	0.01	8.82	8.86	8.79	1000
"DSCO"	3.51	"3/2/2012"	"4:00pm"	-0.17	3.7	3.75	3.35	2322070
"DSGX"	8.1	"3/2/2012"	"4:00pm"	-0.17	8.2	8.27	7.97	18657
"DSPG"	6.31	"3/2/2012"	"4:00pm"	-0.1	6.41	6.428	6.22	149219
"DSTI"	0.26	"3/2/2012"	"3:30pm"	0	0.2515	0.265	0.2515	22258
"DSWL"	2	"3/2/2012"	"3:21pm"	0.02	1.98	2.03	1.95	18780
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"DTLK"	8.78	"3/2/2012"	"4:00pm"	-0.08	8.87	8.88	8.65	104733
"DTSI"	27.05	"3/2/2012"	"4:00pm"	-0.08	27.05	27.21	26.73	177889
"DTV"	46.55	"3/2/2012"	"4:00pm"	0.21	46.27	46.915	46.21	4145605
"DUCK"	8.56	"3/2/2012"	"3:34pm"	-0.316	8.59	8.64	8.5	6475
"DUSA"	4.7	"3/2/2012"	"4:00pm"	-0.13	4.87	4.91	4.7	82773
"DVAX"	4.12	"3/2/2012"	"4:00pm"	-0.27	4.38	4.39	4.09	1530949
"DVOX"	3.14	"3/2/2012"	"4:00pm"	-0.03	3.18	3.19	3.12	31148
"DWA"	17.71	"3/2/2012"	"4:00pm"	-0.3	18.05	18.15	17.665	1081655
"DWCH"	13.4999	"3/2/2012"	"3:57pm"	-0.4301	13.85	13.8999	13	75189
"DWSN"	36.92	"3/2/2012"	"4:00pm"	-1.07	37.58	38	36.78	61973
"DXCM"	10.37	"3/2/2012"	"4:00pm"	-0.36	10.76	10.8	10.22	338786
"DXPE"	38.82	"3/2/2012"	"4:00pm"	-0.48	39.55	40.32	38.34	133114
"DXYN"	4.21	"3/2/2012"	"2:34pm"	-0.0699	4.21	4.45	4.16	1300
"DYAX"	1.39	"3/2/2012"	"4:00pm"	-0.03	1.44	1.44	1.35	445428
"DYII"	0.8709	"3/2/2012"	"2:26pm"	-0.1291	0.91	0.91	0.85	862
"DYNT"	0.84	"3/2/2012"	"2:59pm"	0	0.85	0.85	0.8101	1640
"DYSL"	2.24	"3/2/2012"	"3:48pm"	0.1	2.26	2.28	2	13183
"EA"	16.78	"3/2/2012"	"4:00pm"	0.09	16.68	17.02	16.61	9606524
"EAGL"	9.76	"2/29/2012"	"12:28pm"	0	"N/A"	"N/A"	"N/A"	0
"EBAY"	36.25	"3/2/2012"	"4:00pm"	-0.12	36.28	36.36	35.82	11832437
"EBIX"	22.01	"3/2/2012"	"4:00pm"	-1.04	23.02	23.2477	21.8	704321
"EBMT"	9.9501	"3/2/2012"	"2:20pm"	0.0501	"N/A"	9.9501	9.95	2000
"EBSB"	12.76	"3/2/2012"	"4:00pm"	-0.34	13.07	13.12	12.75	16504
"EBTC"	14.65	"3/2/2012"	"4:00pm"	-0.91	15.6	15.8637	14.59	7190
"EBTX"	14.98	"3/2/2012"	"4:00pm"	-0.19	15.07	15.24	14.54	26333
"ECHO"	18.72	"3/2/2012"	"4:00pm"	0.12	18.68	19	18.495	160327
"ECOL"	18.2	"3/2/2012"	"4:00pm"	-0.72	18.99	19.17	18.15	75588
"ECPG"	21.99	"3/2/2012"	"4:00pm"	-0.4	22.34	22.42	21.67	83899
"ECTE"	1.9	"3/2/2012"	"4:00pm"	0.01	1.94	1.96	1.85	94601
"ECTY"	1.09	"3/2/2012"	"3:59pm"	-0.03	1.11	1.14	1.09	28276
"ECYT"	3.49	"3/2/2012"	"4:00pm"	-0.08	3.56	3.59	3.48	161725
"EDAC"	10.4095	"3/2/2012"	"3:49pm"	-0.0405	10.65	10.68	10.3301	9708
"EDAP"	2.19	"3/2/2012"	"3:32pm"	0.11	2.1	2.19	2.06	7990
"EDGR"	0.8	"3/2/2012"	"4:00pm"	0.16	0.7	0.83	0.67	514960
"EDGW"	3.5656	"3/2/2012"	"3:59pm"	-0.1644	3.65	3.72	3.51	11881
"EDMC"	16.73	"3/2/2012"	"4:00pm"	-1.33	17.78	18.2	16.66	222134
"EDS"	4.07	"3/2/2012"	"4:00pm"	0.19	4.04	4.17	3.641	14859
"EDUC"	5	"3/2/2012"	"3:48pm"	0.009	4.99	5	4.8613	3037
"EEFT"	17.95	"3/2/2012"	"4:00pm"	-0.8	18.81	18.81	17.75	209711
"EEI"	16.74	"3/2/2012"	"1:01pm"	-0.065	16.74	16.74	16.65	3866
"EF"	6.29	"3/2/2012"	"4:00pm"	-0.32	6.59	6.64	6.26	71453
"EFII"	15.96	"3/2/2012"	"4:00pm"	0.05	15.96	16.4	15.71	210056
"EFSC"	11.17	"3/2/2012"	"4:00pm"	-0.22	11.38	11.47	11.15	58626
"EFUT"	4.07	"3/2/2012"	"3:53pm"	0.16	3.98	4.07	3.87	6258
"EGAN"	5.21	"3/2/2012"	"3:59pm"	0.08	4.89	5.21	4.87	10027
"EGBN"	14.88	"3/2/2012"	"4:00pm"	-0.65	15.56	15.57	14.85	60254
"EGHT"	4.33	"3/2/2012"	"4:00pm"	0.01	4.3	4.36	4.3	450834
"EGLE"	1.5	"3/2/2012"	"4:00pm"	-0.1	1.58	1.6	1.49	862217
"EGOV"	11.59	"3/2/2012"	"4:00pm"	-0.49	12.09	12.24	11.58	445304
"EHTH"	15.5	"3/2/2012"	"4:00pm"	0.15	15.29	15.64	15.25	149347
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"EIHI"	14.48	"3/2/2012"	"4:00pm"	0.08	14.65	14.65	14.44	2320
"ELGX"	12.96	"3/2/2012"	"4:00pm"	-0.5	13.44	13.52	12.84	434979
"ELNK"	7.3	"3/2/2012"	"4:00pm"	-0.11	7.44	7.44	7.29	1458435
"ELON"	4.97	"3/2/2012"	"4:00pm"	0.01	5.43	5.48	4.96	292650
"ELOS"	10.89	"3/2/2012"	"4:00pm"	-0.1	10.93	10.999	10.82	193911
"ELRC"	17.77	"3/2/2012"	"4:00pm"	-0.37	18.19	18.48	17.64	61290
"ELSE"	4	"3/1/2012"	"3:59pm"	0	"N/A"	"N/A"	"N/A"	0
"ELTK"	1.53	"3/2/2012"	"3:24pm"	0.02	1.5	1.57	1.43	8533
"EMCF"	16.8	"3/2/2012"	"3:57pm"	0	"N/A"	16.8	16.8	650
"EMCI"	20.22	"3/2/2012"	"4:00pm"	-0.54	20.87	21.52	20.15	20599
"EMITF"	2.52	"3/1/2012"	"3:02pm"	0	"N/A"	"N/A"	"N/A"	0
"EMKR"	4.05	"3/2/2012"	"4:00pm"	-0.11	4.19	4.36	4.03	272022
"EML"	19.34	"3/2/2012"	"3:57pm"	0.14	19.34	19.375	18.86	6575
"EMMS"	0.6911	"3/2/2012"	"3:59pm"	-0.0088	0.72	0.72	0.69	48250
"ENDP"	37.24	"3/2/2012"	"4:00pm"	-0.23	37.22	37.71	36.89	758735
"ENG"	2.3001	"3/2/2012"	"3:56pm"	-0.0299	2.31	2.409	2.3001	8805
"ENMD"	2.04	"3/2/2012"	"3:59pm"	0.09	1.94	2.07	1.92	38397
"ENOC"	7.95	"3/2/2012"	"4:00pm"	0.15	7.89	8.18	7.75	496858
"ENSG"	26.69	"3/2/2012"	"4:00pm"	-0.75	27.47	27.47	26.25	73698
"ENTG"	8.99	"3/2/2012"	"4:00pm"	-0.18	9.1	9.17	8.88	961509
"ENTR"	6.06	"3/2/2012"	"4:00pm"	-0.28	6.32	6.37	6.05	1171165
"ENZN"	6.88	"3/2/2012"	"4:00pm"	-0.2	7.08	7.08	6.85	250539
"EONC"	1.62	"3/2/2012"	"3:39pm"	-0.02	1.59	1.65	1.55	7700
"EPAX"	5.3	"3/2/2012"	"4:00pm"	0	5.29	5.3701	5.22	177539
"EPAY"	28.665	"3/2/2012"	"4:00pm"	-0.625	29.37	29.75	28.61	193060
"EPHC"	23.34	"3/2/2012"	"4:00pm"	-1.15	24.55	24.57	23.34	64484
"EPIQ"	11.58	"3/2/2012"	"4:00pm"	-0.92	12.17	12.52	11.38	209299
"EPOC"	8.4	"3/2/2012"	"4:00pm"	-0.83	9.24	9.24	8.05	243832
"EQIX"	138.84	"3/2/2012"	"4:00pm"	-3.43	142	142.51	137.85	1533305
"ERIC"	9.84	"3/2/2012"	"4:00pm"	0	9.85	9.9	9.77	4088823
"ERIE"	75.68	"3/2/2012"	"4:00pm"	-0.53	76.31	76.31	75.26	16812
"ERII"	2.2	"3/2/2012"	"4:00pm"	0.01	2.15	2.2698	2.13	611271
"EROC"	10.78	"3/2/2012"	"4:00pm"	-0.21	10.93	10.99	10.73	358820
"ERT"	6.08	"3/2/2012"	"4:00pm"	-0.26	6.33	6.427	6.08	198118
"ESBF"	12.02	"3/2/2012"	"4:00pm"	-0.79	12.87	13.04	11.94	29053
"ESBK"	18	"3/2/2012"	"2:20pm"	0.05	17.99	18	17.99	700
"ESCA"	5.28	"3/2/2012"	"3:59pm"	0.48	4.93	5.2999	4.855	66863
"ESEA"	2.55	"3/2/2012"	"4:00pm"	-0.06	2.58	2.69	2.53	71466
"ESGR"	96.59	"3/2/2012"	"4:00pm"	-1.05	97.55	98.05	95.77	27541
"ESIC"	4.71	"3/2/2012"	"3:59pm"	-0.03	4.72	4.78	4.63	152886
"ESIO"	14.04	"3/2/2012"	"4:00pm"	-0.22	14.22	14.26	13.72	129764
"ESLT"	36.94	"3/2/2012"	"4:00pm"	-0.16	36.92	37.04	36.6	9985
"ESMC"	1.02	"3/2/2012"	"12:06pm"	0	1.02	1.02	1.02	336
"ESRX"	53.65	"3/2/2012"	"4:00pm"	0.68	52.83	53.8	52.76	5262702
"ESSA"	9.47	"3/2/2012"	"4:00pm"	-0.06	9.58	9.63	9.34	115044
"ESSX"	3.97	"3/2/2012"	"4:00pm"	0.03	3.93	4.07	3.87	68074
"ESYS"	4.35	"3/2/2012"	"11:49am"	0.1	"N/A"	4.35	4.25	1900
"ETFC"	9.99	"3/2/2012"	"4:00pm"	0.15	9.84	10.02	9.79	4743363
"ETRM"	2.16	"3/2/2012"	"4:00pm"	0	2.2	2.21	2.15	32461
"EVBS"	3	"3/2/2012"	"3:58pm"	0.02	3	3.01	3	2000
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"EVEP"	72.03	"3/2/2012"	"4:00pm"	0.71	71.39	72.47	71.01	354290
"EVOL"	5.3	"3/2/2012"	"3:46pm"	0.08	5.25	5.32	5.2	48474
"EWBC"	22.5	"3/2/2012"	"4:00pm"	-0.22	22.66	22.76	22.45	1133122
"EXAC"	15.87	"3/2/2012"	"4:00pm"	-0.13	16	16.25	15.85	36240
"EXAR"	7.14	"3/2/2012"	"4:00pm"	-0.03	7.2	7.21	7	221019
"EXAS"	9.61	"3/2/2012"	"4:00pm"	-0.08	9.62	9.88	9.55	528002
"EXEL"	5.6	"3/2/2012"	"4:00pm"	-0.04	5.67	5.74	5.57	1803575
"EXFO"	7.22	"3/2/2012"	"4:00pm"	-0.19	7.31	7.569	7.22	26491
"EXLP"	23.7	"3/2/2012"	"4:00pm"	-0.16	23.84	23.84	23.4	556360
"EXLS"	27.6	"3/2/2012"	"4:00pm"	-0.2	27.68	27.91	26.96	320639
"EXPD"	44.32	"3/2/2012"	"4:00pm"	0.05	44.12	44.48	44	1963481
"EXPE"	33.64	"3/2/2012"	"4:00pm"	-0.43	33.85	34.29	33.5	2533012
"EXPO"	45.85	"3/2/2012"	"4:00pm"	-1.74	47.8	47.815	45.21	49837
"EXTR"	3.72	"3/2/2012"	"4:00pm"	-0.02	3.78	3.81	3.65	1411580
"EXXI"	37.47	"3/2/2012"	"4:00pm"	-0.85	38.33	38.49	36.94	696643
"EZCH"	41.04	"3/2/2012"	"4:00pm"	-0.4	41.46	41.69	40.75	214267
"EZPW"	31.35	"3/2/2012"	"4:00pm"	-0.11	31.33	31.7271	31.26	358299
"FABK"	12.75	"3/2/2012"	"1:30pm"	0	12.74	12.75	12.74	1109
"FACE"	3	"3/2/2012"	"2:50pm"	-0.0325	3.02	3.08	2.8801	32426
"FALC"	2.7	"3/2/2012"	"4:00pm"	-0.13	2.82	2.84	2.68	99522
"FARM"	11.06	"3/2/2012"	"4:00pm"	-0.24	11.33	11.49	11	49126
"FARO"	55.2	"3/2/2012"	"4:00pm"	-1.81	57.09	57.44	54.63	164158
"FAST"	53.1	"3/2/2012"	"4:00pm"	0.17	52.91	53.15	52.625	1410302
"FBIZ"	18	"3/2/2012"	"3:19pm"	-0.02	18	18.3	18	440
"FBMI"	7.13	"3/2/2012"	"10:41am"	-0.02	7.15	7.21	7.13	2475
"FBMS"	9.45	"3/2/2012"	"10:22am"	0.278	9.34	9.48	9.34	1441
"FBNC"	9.44	"3/2/2012"	"4:00pm"	-0.49	10.11	10.25	9.44	55643
"FBNK"	12.55	"3/2/2012"	"4:00pm"	-0.28	12.79	12.83	12.44	43029
"FBRC"	2.42	"3/2/2012"	"4:00pm"	-0.09	2.53	2.53	2.42	101583
"FBSI"	5.589	"2/27/2012"	"2:57pm"	0	"N/A"	"N/A"	"N/A"	0
"FBSS"	12.25	"3/2/2012"	"2:15pm"	-0.02	12.25	12.25	12.25	200
"FCAL"	4.62	"3/2/2012"	"4:00pm"	-0.03	4.6	4.65	4.5	349807
"FCAP"	20.3	"3/2/2012"	"10:54am"	-0.21	21	21	20.28	1000
"FCBC"	11.86	"3/2/2012"	"4:00pm"	-0.58	12.49	12.49	11.68	128223
"FCCO"	7.58	"3/2/2012"	"4:00pm"	0.31	7.74	7.74	7.58	560
"FCCY"	8.04	"3/2/2012"	"3:55pm"	-0.19	8.2	8.2	8.04	400
"FCEL"	1.37	"3/2/2012"	"4:00pm"	-0.1	1.47	1.4701	1.35	2525552
"FCFC"	9.02	"3/2/2012"	"4:00pm"	0.36	8.96	9.05	8.5999	12806
"FCFS"	42.4	"3/2/2012"	"4:00pm"	0.06	42.55	42.88	41.95	293077
"FCLF"	6	"3/2/2012"	"1:08pm"	-0.06	6.07	6.07	6	2780
"FCNCA"	176.09	"3/2/2012"	"4:00pm"	-1.9	178.19	178.94	176.09	13640
"FCTY"	4.062	"3/2/2012"	"3:21pm"	0.082	3.99	4.1	3.99	8886
"FCVA"	2.15	"3/2/2012"	"12:30pm"	-0.11	2.07	2.15	2.06	6100
"FCZA"	5.26	"3/2/2012"	"3:57pm"	0.02	5.34	5.5	5.24	2900
"FDEF"	15.14	"3/2/2012"	"3:59pm"	-0.37	15.58	15.72	14.94	19915
"FDML"	17.15	"3/2/2012"	"3:59pm"	-0.29	17.44	17.54	17.06	87750
"FEIC"	43.52	"3/2/2012"	"4:00pm"	-1.48	44.91	45.04	43.4	370037
"FEIM"	8.04	"3/2/2012"	"4:00pm"	-0.2	8.1	8.15	8.01	5809
"FELE"	50.47	"3/2/2012"	"4:00pm"	-0.13	50.73	51.12	50.1	192913
"FES"	6.9	"3/2/2012"	"3:59pm"	0.51	6.5	7	6.5	17427
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"FFBC"	16.11	"3/2/2012"	"4:00pm"	-0.22	16.35	16.35	15.87	394371
"FFBH"	6.75	"3/2/2012"	"4:00pm"	-0.15	7.03	7.03	6.6	4327
"FFCH"	9.1	"3/2/2012"	"4:00pm"	-0.58	9.7	9.9	9.01	52348
"FFCO"	13.65	"3/1/2012"	"3:57pm"	0	"N/A"	"N/A"	"N/A"	0
"FFDF"	14.6	"3/1/2012"	"2:27pm"	0	"N/A"	"N/A"	"N/A"	0
"FFEX"	1.2	"3/2/2012"	"4:00pm"	-0.04	1.21	1.3	1.18	65732
"FFFD"	23.26	"3/2/2012"	"4:00pm"	0.26	23	23.26	23	200
"FFHL"	1.55	"3/2/2012"	"3:52pm"	0	1.45	1.6015	1.44	5482
"FFIC"	12.94	"3/2/2012"	"4:00pm"	-0.05	13.08	13.19	12.88	100987
"FFIN"	33.58	"3/2/2012"	"4:00pm"	-0.93	34.61	34.61	33.25	116864
"FFIV"	127.01	"3/2/2012"	"4:00pm"	-0.32	126.96	128.51	126.01	722961
"FFKT"	5.87	"3/1/2012"	"9:30am"	0	"N/A"	"N/A"	"N/A"	0
"FFKY"	3.2501	"3/2/2012"	"3:47pm"	0.1601	3.39	3.49	3.21	18000
"FFN"	1.75	"3/2/2012"	"4:00pm"	-0.02	1.8	1.95	1.72	851336
"FFNM"	3.8	"3/2/2012"	"10:00am"	0.19	3.82	3.82	3.59	1050
"FFNW"	7.3292	"3/2/2012"	"2:40pm"	0.0392	7.26	7.36	7.16	6960
"FHCO"	4.88	"3/2/2012"	"4:00pm"	-0.18	5.07	5.07	4.88	41140
"FIBK"	13.43	"3/2/2012"	"4:00pm"	-0.31	13.77	13.77	13.43	59646
"FINL"	23.62	"3/2/2012"	"4:00pm"	-0.15	24.12	24.48	23.54	1114780
"FIRE"	45.09	"3/2/2012"	"4:00pm"	-0.24	45.05	45.72	44.73	416985
"FISI"	15.32	"3/2/2012"	"4:00pm"	-0.6	16.02	16.0876	15.31	50474
"FISV"	66.41	"3/2/2012"	"4:00pm"	-0.31	66.73	66.93	66.32	739886
"FITB"	13.61	"3/2/2012"	"4:00pm"	-0.11	13.73	13.78	13.58	9138010
"FIZZ"	15.58	"3/2/2012"	"4:00pm"	-0.52	16.05	16.07	15.41	42594
"FLDM"	14.42	"3/2/2012"	"4:00pm"	0.06	14.29	14.5	14	91907
"FLEX"	7.275	"3/2/2012"	"4:00pm"	0.105	7.2	7.49	7.14	11707870
"FLIC"	25.26	"3/2/2012"	"4:00pm"	-0.43	25.69	25.89	25.25	16958
"FLIR"	26.52	"3/2/2012"	"4:00pm"	0.08	26.32	26.6	26.26	1292484
"FLML"	6.63	"3/2/2012"	"4:00pm"	0.3	6.47	6.899	6.45	81445
"FLOW"	3.85	"3/2/2012"	"4:00pm"	-0.11	4.31	4.49	3.84	985789
"FLWS"	2.73	"3/2/2012"	"4:00pm"	-0.01	2.75	2.82	2.71	89149
"FLXS"	17.15	"3/2/2012"	"3:48pm"	0.32	17.04	17.15	16.7199	3499
"FMBI"	11.27	"3/2/2012"	"4:00pm"	-0.33	11.6	11.65	11.25	387774
"FMCN"	26.23	"3/2/2012"	"4:00pm"	1.71	24.72	27.22	24.72	2804436
"FMER"	15.8	"3/2/2012"	"4:00pm"	-0.41	16.25	16.3	15.73	654520
"FMFC"	3.99	"3/2/2012"	"3:58pm"	0.06	4.03	4.0301	3.94	11969
"FMNB"	5.75	"3/2/2012"	"3:59pm"	0.18	5.6	5.75	5.48	45712
"FNBN"	13.87	"3/2/2012"	"3:48pm"	-0.19	14.2	14.35	13.74	3250
"FNFG"	9.63	"3/2/2012"	"4:00pm"	-0.01	9.58	9.67	9.54	4255555
"FNGN"	21.81	"3/2/2012"	"4:00pm"	-0.57	22.43	22.93	21.79	267501
"FNLC"	14.17	"3/2/2012"	"4:00pm"	-0.71	14.85	15.02	14	27031
"FNSR"	19.69	"3/2/2012"	"4:00pm"	-1.54	21.14	21.395	19.52	5351835
"FOLD"	5.86	"3/2/2012"	"4:00pm"	-0.1	5.72	5.98	5.7	933570
"FONR"	1.98	"3/2/2012"	"3:59pm"	0.01	1.98	2.03	1.9601	30341
"FORD"	2.93	"3/2/2012"	"3:59pm"	-0.05	2.95	2.98	2.7101	76280
"FORM"	5.36	"3/2/2012"	"4:00pm"	0.05	5.34	5.43	5.2704	541484
"FORR"	31.89	"3/2/2012"	"4:00pm"	-0.3	32.09	32.25	31.86	62567
"FORTY"	15.15	"3/2/2012"	"1:16pm"	-0.11	15.21	15.21	15.15	939
"FOSL"	126.64	"3/2/2012"	"4:00pm"	0.35	124.47	127.05	123.34	1299116
"FRAN"	22.74	"3/2/2012"	"4:00pm"	-0.77	23.23	23.788	22.69	141792
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"FRBK"	2.0324	"3/2/2012"	"3:52pm"	-0.0176	2.05	2.08	2.03	21367
"FRED"	13.4	"3/2/2012"	"4:00pm"	-0.38	13.81	14	13.36	305330
"FREE"	1.25	"3/2/2012"	"3:59pm"	0.01	1.24	1.28	1.2	26995
"FRME"	10.74	"3/2/2012"	"4:00pm"	-0.26	10.96	11.17	10.63	73247
"FRNK"	13.27	"3/2/2012"	"4:00pm"	-0.18	"N/A"	13.64	13.12	80106
"FRP"	3.8	"3/2/2012"	"4:00pm"	0.08	3.73	3.82	3.6301	191795
